Date,Year,Event Type,Perpetrator,Country,Location,Latitude,Longitude,Fatalities,Summary
13-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Dutsi,12.9762,6.0015,8,"13 January. Unidentified gunmen attacked the villages of Warwana, Tabkin Kwasa and Dutsi (in Gandi II district of Rabah, along the border with Zamfara - approximate coordinate used for the three locatios) on 25 motorcycles. 26 civlians were shot. Fatalities split between three locations."
14-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Rann,12.2829,14.4724,4,"14 January. After overcoming a military post in Rann, Boko Haram IS faction destroyed shelters of refugees and killed four IDPs."
14-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Tumbun Gini,13.4205,13.4136,10,14 January. Boko Haram IS published a video showing a battle at Mamuri with Nigerian Armed Forces. Boko Haram claimed that it killed a number of soldiers (unknown fatalities coded 10)
14-Jan-19,2019,Non-state actor overtakes territory,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Rann,12.2829,14.4724,3,"14 January. Boko Haram IS faction attacked a military post in Rann. Soldiers withdrew and Boko Haram took over, killing 3. The militants destroyed shelters of refugees and killed four IDP's."
15-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Rann,12.2829,14.4724,3,15 January. Boko Haram attacked Nigerian Military Forces in Rann with eight gun trucks after the military retook the base from them earlier but were repelled. Three soldiers killed in the battle.
15-Jan-19,2019,Government regains territory,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Rann,12.2829,14.4724,0,15 January. Military Forces of Nigeria retook Rann from Boko Haram IS after reinforcements were sent and air support was provided
16-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Gajiram,12.493,13.2091,0,16 January. Nigerian Military Forces successfully repelled a Boko Haram attacked on Gajiram community
17-Jan-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kerawa,11.1842,13.9142,0,"17 January. Boko Haram attack Aschigachia near Kerawa of the Extreme North, burning cars and vehicles."
17-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Ashigashiya,11.128,13.8762,0,"17 January. Boko Haram attack Ashigashiya in Kolofata, burning 15 homes. BIR Cameroon military forces quickly repelled the attack."
17-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Wukari,7.85,9.7833,0,17 January. Unidentified gunmen ambushed the motocade of the local APC governorship candidate in Wukari. Vehicles were destroyed and occupants injured.
17-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Port Harcourt,4.7774,7.0134,0,17 January. Unknown gunmen in military uniforms kidnapped the Special Advisor to Gov. Nyesom Wike on Lands and Survey in Port Harcourt.
18-Jan-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Igawa,11.1343,14.1417,0,18 January. Boko Haram steal goods from homes around Igawa in Mora.
18-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Talamade,11.2839,14.0211,3,"18 January. Boko Haram attack Talamade in Kolofata, killing 3 civilians and stealing goods."
18-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Talamade,11.2839,14.0211,1,18 January. Boko Haram kills a young member of a local vigilante group in Talla Mada (assumed armed).
18-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Rumuji,4.9383,6.7803,0,18 January. Unknown armed men kidnapped a prominent APC member and lawyer in Rumuji
18-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Ibadan,7.3878,3.8964,0,18 January. Suspected political criminals attacked the convoy with the wife of the former PDP Presidential candidate Alhaji Atiku Abubakar in Ibadan. Injuries reported.
19-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mozogo,10.9638,13.9065,0,"Weekend of January 19-20. Boko Haram sets 99 homes on fire in the Aschigachia area of Mozogo in the Far North, injuring 7 civilians."
19-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Sandawadjiri,11.1144,13.9339,1,"Night of 18 to early 19 January. Boko Haram and Cameroon Military forces clash in Sandawadjiri, killing one Boko Haram fighter."
20-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mozogo,10.9638,13.9065,0,"Weekend of January 19-20. Boko Haram sets 99 homes on fire in the Aschigachia area of Mozogo in the Far North, injuring 7 civilians."
20-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Bama,11.5221,13.6856,1,20 January. Boko Haram ambushed and killed a civilian on the Bama-Konduga road.
22-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Gwagwalada,8.9414,7.0919,1,22 January. Unknown gunmen killed a journalist of Radio Nigeria in Gwagwalada
23-Jan-19,2019,Abduction/forced disappearance,Islamic State (West Africa),Niger,N'Garoua Gana,13.3903,12.7595,0,"On January 23, presumed ISWAP militants abducted an elderly man in the village of N'Garoua, the victim later managed to escape and make it to Diffa."
23-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Fotokol,12.3731,14.2277,3,"Week of January 23. Boko Haram attack the border town of Fotokol, killing 3 civilians."
24-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mangirlda,10.7042,14.0705,3,"January 24 (night of). Boko Haram attack the presbytery in Mangirlda, leaving at least three priests killed, including an American, and 12 others injured. Populations arrested three assailants."
24-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Eme,6.9067,5.9632,0,"24 January. Unknown armed men kidnapped the APC candidate for the Edo State House of Assembly, Mr Michael Ohio-Ezomon at his house in Eme-Ora"
25-Jan-19,2019,Armed clash,Islamic State (Greater Sahara),Niger,Tilakeina,14.2321,1.4504,1,"On January 25, presumed ISGS militants attacked the police station in Tilakeina, one assailant was killed and policeman wounded, civilians were also reported to have been wounded by stray bullets."
25-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kerawa,11.1842,13.9142,1,"January 24-January 25. Boko Haram attack Kerawa of Kolofata, killing one civilian."
25-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Ngossi,10.9641,13.7196,0,"January 24-January 25. Boko Haram attack Ngosi and Toufou of Mayo Tsanaga, leaving 1 woman injured, 193 burned huts, two rocket-destroyed classrooms, one health centre destroyed, and 6 shops broken into, as well as food, an ambulance and drugs stolen."
25-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Tourou,10.937,13.7176,0,"January 24-January 25. Boko Haram attack Ngosi and Toufou of Mayo Tsanaga, leaving 1 woman injured, 193 burned huts, two rocket-destroyed classrooms, one health centre destroyed, and 6 shops broken into, as well as food, an ambulance and drugs stolen."
25-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Banki,11.249,14.1514,0,January 25. Boko Haram and Cameroon BIR military forces clash in Banki of the Far North. Cameroon military seize a weapon from Boko Haram forces.
26-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Logomani,12.1976,14.0223,5,"26 January. Boko Haram attacked a base of Nigerian Armed Forces in Logomani. Attack was repelled, but between 5 and 30 reported dead and six soldiers wounded."
26-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Benin City,6.3351,5.6275,0,26 January. A police officer was shot dead in Benin city by unknown gunmen. The victim was on his way home and off-duty.
27-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Pulka,11.1767,13.8256,0,27 January. Nigerian Armed Forces repelled an attack on Pulka village by Boko Haram
27-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Mafa,12.1,13.7,12,"27 January. Boko Haram attacked Alajiri village, Mafa LGA. 12 soldiers killed"
27-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Gwagwalada,8.9414,7.0919,1,27 January (or around). Unknown gunmen killed the local APC chairman in Gwagwalada. His daughter was kidnapped by the criminals.
27-Jan-19,2019,Armed clash,Unidentified Armed Group (Nigeria),Nigeria,Magaji,12.9278,7.1899,2,27 January. Two police officers were killed by unidentified gunmen in Shekewa in Magaji community.
28-Jan-19,2019,Attack,Islamic State (West Africa),Niger,Bosso,13.6987,13.3095,4,"On January 28, presumed ISWAP militants attacked the IDP site of Filin Barka located 12km from Bosso (coded as Bosso at geo precision 2), four people were killed and others wounded, and houses, vehicles and bags with peppers torched."
28-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Molai,11.7517,13.1015,4,28 January (or around). Boko Haram killed four framers in an attack on Molai village
28-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Rann,12.2829,14.4724,60,"28 January. Boko Haram attacked Rann and killed at least 60 people. Several houses were burnt. Amnesty International reports that Nigerian Military Forces withdrew from Rann one day prior to the Boko Haram attack. 30,000 people fled into Cameroon."
28-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Okpuala-Ngwa,5.3571,7.3877,0,28 January. Unknown gunmen abducted the APC chairman of Abia state in the Isiala Ngwa LGA on the Enugu-Port Harcourt Expressway
28-Jan-19,2019,Armed clash,Unidentified Armed Group (Nigeria),Nigeria,Zurmi,12.7776,6.7834,0,"28 January. Unknown gunmen stormed Majema village, near Zurmi, and were repelled by the police and mliitary forces on the ground. The attackers abducted at least 13 people (police sources), residents claim that 26 persons before retreating."
28-Jan-19,2019,Looting/property destruction,Unidentified Armed Group (Nigeria),Nigeria,Afam,4.8167,7.3167,0,28 January. Unknown persons burnt down the INEC office in Afam
30-Jan-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Goumouldi,11.1626,13.9534,2,30 January. Boko Haram attacked Goumouldi village in Kolofata near the Kerawa border. 2 civilians killed.
30-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Dikwa,12.024,13.9165,8,30 January. Boko Haram clashed with a Nigerian Military patrol near Dikwa. Eight soldiers were killed.
30-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Gwoza,11.084,13.6925,4,"30 January. A Nigerian Military patrol engaged in a gun battle with a Boko Haram unit in Gwoza, killing four Boko Haram fighters. Machine guns and AK47 were recovered."
30-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Demsa,9.4667,12.15,0,30 January. Unknown gunmen abducted the APC chairman of Adamawa state in Demsa
30-Jan-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Gembu,6.7,11.2667,0,30 January. Unknown gunmen abducted the chief press secretary of the Taraba governor along with five others on the Bali-Gembu road.
31-Jan-19,2019,Remote explosive/landmine/IED,Islamic State (Greater Sahara),Niger,Titahoune,15.0423,1.2996,0,"On January 31, presumed ISGS militants detonated an IED against a Nigerien army vehicle in the area of Titahoune, four soldiers were wounded."
31-Jan-19,2019,Attack,Islamic State (West Africa),Niger,Gueskerou,13.4868,12.8497,2,"On January 31, presumed ISWAP militants attacked the village of Kaare in the commune of Gueskerou (coded as Gueskerou at geo precision 2), two civilians were killed and one wounded."
31-Jan-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Kumshe,11.3548,14.213,1,31 January. Nigerian Military Forces ambushed Boko Haram along the Kumshe-Usmanari road and killed one Boko Haram fighter. Two fighters escaped wounded.
31-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Iba,6.5122,3.2003,0,31 January. The convoy of the PDP governship candidate for Lagos came under attack in Iba. About 40 people armed with machetes chased the convoy and threw stones.
31-Jan-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Akinima,5.0858,6.4709,1,31 January. The leader of the Ahoada West LGA Assembly (a PDP member) was killed by unidentified perpetrators on the East-West road in the LGA.
1-Feb-19,2019,Attack,Islamic State (West Africa),Niger,Bague,13.6148,13.0568,6,"On February 1, presumed ISWAP militants killed six civilians in the village of Bague Djarari (coded as Bague at geo precision 2)."
1-Feb-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Gbajimba,7.8155,8.8604,0,"01 February. Unidentified gunmen disrupted an APC rally in Gbajimba, throwing stones and firing gun shots. An unspecified number of people were injured."
1-Feb-19,2019,Looting/property destruction,Unidentified Armed Group (Nigeria),Nigeria,Dikenafai,5.7671,7.1531,0,"01 February. Unidentified assailants stormed a training session of INEC in Dikenafai, chased away the staff and stole the equipment."
2-Feb-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,2,02 February. 2 members of a local communal militia in Abdouri Blama of Kolofata killed in a clash with Boko Haram.
2-Feb-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Sagbama,5.1633,6.2126,1,"02 February. About 15 unidentified armed men attacked an APC rally held in Tungbabiri, Sagbama area. They used weapons to disperse the crowd. One person killed, two injured."
2-Feb-19,2019,Armed clash,Unidentified Armed Group (Nigeria),Nigeria,Igbo Ora,7.4338,3.2879,1,02 February. Two unidentified armed groups clashed at an APC rally in Igbo Ora. One person was hit by stray bullet and died.
2-Feb-19,2019,Looting/property destruction,Unidentified Armed Group (Nigeria),Nigeria,Okpuala-Ngwa,5.3571,7.3877,0,02 February. Unknown actors burned down the office of INEC in Umuikaa (Isiala Ngwa South LGA)
